date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:19	160938/160938	---M--	200	added ('OK')	image/jpeg	etag:%226700083d-274aa%22	https://sigony.com/wp-content/uploads/2024/07/sigony_socials_01.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/sigony_socials_01.jpg	(from https://sigony.com/the-ultimate-guide-to-competitor-analysis/)
20:03:19	16500/16500	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2008%20Jan%202025%2023:03:19%20GMT	https://sigony.com/brand-strategy-company	C:/SITE%20AMPLIO/1/sigony.com/brand-strategy-company	(from https://sigony.com/the-ultimate-guide-to-competitor-analysis/)
20:03:20	891/891	---MC-	200	added ('OK')	application/rss+xml	etag:%228a2e234d75e7168dd5a8823278389c47%22	https://sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/feed/	C:/SITE%20AMPLIO/1/sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/feed/index.html	(from https://sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/)
20:03:20	19780/19780	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:19%20GMT	https://sigony.com/wp-json/wp/v2/posts/22887	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/22887.json	(from https://sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/)
20:03:21	2484/2484	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:21%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-shelf-to-sheet-inventory-transforms-workflow-management%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embede00f.json	(from https://sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/)
20:03:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:21%20GMT	https://sigony.com/?p=22887	C:/SITE%20AMPLIO/1/sigony.com/indexc56d.html	(from https://sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/)
20:03:21	2679/2679	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:21%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-shelf-to-sheet-inventory-transforms-workflow-management%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedaa9c	(from https://sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/)
20:03:22	168230/168230	---M--	200	added ('OK')	image/jpeg	etag:%226700083d-29126%22	https://sigony.com/wp-content/uploads/2024/07/sigony_warehouse_10.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/sigony_warehouse_10.jpg	(from https://sigony.com/how-shelf-to-sheet-inventory-transforms-workflow-management/)
20:03:22	20263/20263	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:22%20GMT	https://sigony.com/wp-json/wp/v2/posts/22884	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/22884.json	(from https://sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/)
20:03:22	910/910	---MC-	200	added ('OK')	application/rss+xml	etag:%228a2e234d75e7168dd5a8823278389c47%22	https://sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/feed/	C:/SITE%20AMPLIO/1/sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/feed/index.html	(from https://sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/)
20:03:22	2564/2564	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:22%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Funifying-brand-elements-7-essentials-of-corporate-branding-design%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embeda570.json	(from https://sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/)
20:03:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:22%20GMT	https://sigony.com/?p=22884	C:/SITE%20AMPLIO/1/sigony.com/index02f0.html	(from https://sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/)
20:03:23	2759/2759	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:23%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Funifying-brand-elements-7-essentials-of-corporate-branding-design%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed63f2	(from https://sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/)
20:03:24	24909/24909	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:23%20GMT	https://sigony.com/wp-json/wp/v2/posts/22881	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/22881.json	(from https://sigony.com/transform-your-brand-strategy-with-in-depth-market-research/)
20:03:24	891/891	---MC-	200	added ('OK')	application/rss+xml	etag:%228a2e234d75e7168dd5a8823278389c47%22	https://sigony.com/transform-your-brand-strategy-with-in-depth-market-research/feed/	C:/SITE%20AMPLIO/1/sigony.com/transform-your-brand-strategy-with-in-depth-market-research/feed/index.html	(from https://sigony.com/transform-your-brand-strategy-with-in-depth-market-research/)
20:03:24	492684/492684	---M--	200	added ('OK')	image/webp	etag:%22668738f5-7848c%22	https://sigony.com/wp-content/uploads/2024/07/Unifying-Brand-Elements-7-Essentials-of-Corporate-Branding-Design.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/Unifying-Brand-Elements-7-Essentials-of-Corporate-Branding-Design.webp	(from https://sigony.com/unifying-brand-elements-7-essentials-of-corporate-branding-design/)
20:03:24	2484/2484	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:24%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Ftransform-your-brand-strategy-with-in-depth-market-research%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed2162.json	(from https://sigony.com/transform-your-brand-strategy-with-in-depth-market-research/)
20:03:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:24%20GMT	https://sigony.com/?p=22881	C:/SITE%20AMPLIO/1/sigony.com/index62dd.html	(from https://sigony.com/transform-your-brand-strategy-with-in-depth-market-research/)
20:03:24	2679/2679	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:24%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Ftransform-your-brand-strategy-with-in-depth-market-research%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedb697	(from https://sigony.com/transform-your-brand-strategy-with-in-depth-market-research/)
20:03:25	164450/164450	---M--	200	added ('OK')	image/jpeg	etag:%226700083d-28262%22	https://sigony.com/wp-content/uploads/2024/07/sigony_transform_01.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/sigony_transform_01.jpg	(from https://sigony.com/transform-your-brand-strategy-with-in-depth-market-research/)
20:03:25	889/889	---MC-	200	added ('OK')	application/rss+xml	etag:%228a2e234d75e7168dd5a8823278389c47%22	https://sigony.com/from-chaos-to-order-mastering-workflow-management-creation/feed/	C:/SITE%20AMPLIO/1/sigony.com/from-chaos-to-order-mastering-workflow-management-creation/feed/index.html	(from https://sigony.com/from-chaos-to-order-mastering-workflow-management-creation/)
20:03:25	17347/17347	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:25%20GMT	https://sigony.com/wp-json/wp/v2/posts/22878	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/22878.json	(from https://sigony.com/from-chaos-to-order-mastering-workflow-management-creation/)
20:03:26	2478/2478	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:26%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Ffrom-chaos-to-order-mastering-workflow-management-creation%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed76c7.json	(from https://sigony.com/from-chaos-to-order-mastering-workflow-management-creation/)
20:03:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:26%20GMT	https://sigony.com/?p=22878	C:/SITE%20AMPLIO/1/sigony.com/index4d8a.html	(from https://sigony.com/from-chaos-to-order-mastering-workflow-management-creation/)
20:03:26	2673/2673	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:26%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Ffrom-chaos-to-order-mastering-workflow-management-creation%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedf222	(from https://sigony.com/from-chaos-to-order-mastering-workflow-management-creation/)
20:03:27	193795/193795	---M--	200	added ('OK')	image/jpeg	etag:%226700083d-2f503%22	https://sigony.com/wp-content/uploads/2024/07/sigony_chaos_01.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/sigony_chaos_01.jpg	(from https://sigony.com/from-chaos-to-order-mastering-workflow-management-creation/)
20:03:27	23816/23816	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:27%20GMT	https://sigony.com/wp-json/wp/v2/posts/22748	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/22748.json	(from https://sigony.com/the-power-of-branding-design-crafting-an-unmistakable-brand-voice/)
20:03:27	2563/2563	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:27%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fthe-power-of-branding-design-crafting-an-unmistakable-brand-voice%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedf113.json	(from https://sigony.com/the-power-of-branding-design-crafting-an-unmistakable-brand-voice/)
20:03:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:27%20GMT	https://sigony.com/?p=22748	C:/SITE%20AMPLIO/1/sigony.com/indexc8e1.html	(from https://sigony.com/the-power-of-branding-design-crafting-an-unmistakable-brand-voice/)
20:03:28	2758/2758	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:27%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fthe-power-of-branding-design-crafting-an-unmistakable-brand-voice%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed9eff	(from https://sigony.com/the-power-of-branding-design-crafting-an-unmistakable-brand-voice/)
20:03:28	160565/160565	---M--	200	added ('OK')	image/jpeg	etag:%22668823f5-27335%22	https://sigony.com/wp-content/uploads/2024/07/The-Power-of-Branding-Design-Crafting-an-Unmistakable-Brand-Voice.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/The-Power-of-Branding-Design-Crafting-an-Unmistakable-Brand-Voice.jpg	(from https://sigony.com/the-power-of-branding-design-crafting-an-unmistakable-brand-voice/)
20:03:28	19352/19352	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:28%20GMT	https://sigony.com/wp-json/wp/v2/posts/22744	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/22744.json	(from https://sigony.com/how-brand-audit-drives-successful-strategies-for-businesses/)
20:03:29	2518/2518	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:29%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-brand-audit-drives-successful-strategies-for-businesses%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed541f.json	(from https://sigony.com/how-brand-audit-drives-successful-strategies-for-businesses/)
20:03:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:29%20GMT	https://sigony.com/?p=22744	C:/SITE%20AMPLIO/1/sigony.com/indexd503.html	(from https://sigony.com/how-brand-audit-drives-successful-strategies-for-businesses/)
20:03:29	2713/2713	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:29%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-brand-audit-drives-successful-strategies-for-businesses%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed6512	(from https://sigony.com/how-brand-audit-drives-successful-strategies-for-businesses/)
20:03:30	196166/196166	---M--	200	added ('OK')	image/jpeg	etag:%226686d8ad-2fe46%22	https://sigony.com/wp-content/uploads/2024/07/Brand-Audit-Drives-Successful-Strategies-for-Business.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/Brand-Audit-Drives-Successful-Strategies-for-Business.jpg	(from https://sigony.com/how-brand-audit-drives-successful-strategies-for-businesses/)
20:03:30	7241/7241	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:30%20GMT	https://sigony.com/wp-json/wp/v2/posts/28555	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28555.json	(from https://sigony.com/how-does-measuring-brand-strategy-impact-business-growth/)
20:03:30	2509/2509	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:30%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-does-measuring-brand-strategy-impact-business-growth%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed9ad3.json	(from https://sigony.com/how-does-measuring-brand-strategy-impact-business-growth/)
20:03:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:30%20GMT	https://sigony.com/?p=28555	C:/SITE%20AMPLIO/1/sigony.com/index4771.html	(from https://sigony.com/how-does-measuring-brand-strategy-impact-business-growth/)
20:03:31	2704/2704	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:31%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-does-measuring-brand-strategy-impact-business-growth%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed21d3	(from https://sigony.com/how-does-measuring-brand-strategy-impact-business-growth/)
20:03:31	96322/96322	---M--	200	added ('OK')	image/webp	etag:%226762cbd8-17842%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527937568-af804c93-0122-4144-b65b-708545399b40-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527937568-af804c93-0122-4144-b65b-708545399b40-1.webp	(from https://sigony.com/how-does-measuring-brand-strategy-impact-business-growth/)
20:03:31	59359/59359	---M--	200	added ('OK')	image/jpeg	etag:%226700083d-e7df%22	https://sigony.com/wp-content/uploads/2024/08/sigony_powerful_02-600x403.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/08/sigony_powerful_02-600x403.jpg	(from https://sigony.com/how-does-measuring-brand-strategy-impact-business-growth/)
20:03:32	7317/7317	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:32%20GMT	https://sigony.com/wp-json/wp/v2/posts/28556	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28556.json	(from https://sigony.com/what-are-common-mistakes-in-measuring-brand-strategy/)
20:03:32	2489/2489	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:32%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-common-mistakes-in-measuring-brand-strategy%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed4a17.json	(from https://sigony.com/what-are-common-mistakes-in-measuring-brand-strategy/)
20:03:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:32%20GMT	https://sigony.com/?p=28556	C:/SITE%20AMPLIO/1/sigony.com/index73bf.html	(from https://sigony.com/what-are-common-mistakes-in-measuring-brand-strategy/)
20:03:32	2684/2684	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:32%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-common-mistakes-in-measuring-brand-strategy%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed6e69	(from https://sigony.com/what-are-common-mistakes-in-measuring-brand-strategy/)
20:03:33	119070/119070	---M--	200	added ('OK')	image/webp	etag:%226762cbd9-1d11e%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938338-9b03e29e-da62-4c19-8cc1-7dfbd3566b9d-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938338-9b03e29e-da62-4c19-8cc1-7dfbd3566b9d-1.webp	(from https://sigony.com/what-are-common-mistakes-in-measuring-brand-strategy/)
20:03:33	7791/7791	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:33%20GMT	https://sigony.com/wp-json/wp/v2/posts/28557	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28557.json	(from https://sigony.com/how-to-choose-the-right-method-for-measuring-brand-success/)
20:03:34	2519/2519	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:33%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-choose-the-right-method-for-measuring-brand-success%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed2b34.json	(from https://sigony.com/how-to-choose-the-right-method-for-measuring-brand-success/)
20:03:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:34%20GMT	https://sigony.com/?p=28557	C:/SITE%20AMPLIO/1/sigony.com/index9046.html	(from https://sigony.com/how-to-choose-the-right-method-for-measuring-brand-success/)
20:03:34	2714/2714	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:34%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-choose-the-right-method-for-measuring-brand-success%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embeda2b8	(from https://sigony.com/how-to-choose-the-right-method-for-measuring-brand-success/)
20:03:34	106476/106476	---M--	200	added ('OK')	image/webp	etag:%226762cbda-19fec%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527939087-2b50acc4-d20c-4d6b-8623-3de1131eaf0c-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527939087-2b50acc4-d20c-4d6b-8623-3de1131eaf0c-1.webp	(from https://sigony.com/how-to-choose-the-right-method-for-measuring-brand-success/)
20:03:35	6873/6873	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:35%20GMT	https://sigony.com/wp-json/wp/v2/posts/28568	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28568.json	(from https://sigony.com/what-is-color-psychology-in-marketing/)
20:03:35	2414/2414	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:35%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-is-color-psychology-in-marketing%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed84e5.json	(from https://sigony.com/what-is-color-psychology-in-marketing/)
20:03:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:35%20GMT	https://sigony.com/?p=28568	C:/SITE%20AMPLIO/1/sigony.com/index0bbb.html	(from https://sigony.com/what-is-color-psychology-in-marketing/)
20:03:35	2609/2609	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:35%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-is-color-psychology-in-marketing%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed50ab	(from https://sigony.com/what-is-color-psychology-in-marketing/)
20:03:36	84460/84460	---M--	200	added ('OK')	image/webp	etag:%226762cbdd-149ec%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938648-c63ced60-b620-4479-87bd-562c0b6239b8-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938648-c63ced60-b620-4479-87bd-562c0b6239b8-1.webp	(from https://sigony.com/what-is-color-psychology-in-marketing/)
20:03:36	40282/40282	---M--	200	added ('OK')	image/webp	etag:%226762cbd9-9d5a%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938338-9b03e29e-da62-4c19-8cc1-7dfbd3566b9d-1-600x403.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938338-9b03e29e-da62-4c19-8cc1-7dfbd3566b9d-1-600x403.webp	(from https://sigony.com/what-is-color-psychology-in-marketing/)
20:03:36	8933/8933	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:36%20GMT	https://sigony.com/wp-json/wp/v2/posts/28558	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28558.json	(from https://sigony.com/what-are-the-benefits-of-measuring-brand-strategy-success/)
20:03:37	2514/2514	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:37%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-benefits-of-measuring-brand-strategy-success%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed166e.json	(from https://sigony.com/what-are-the-benefits-of-measuring-brand-strategy-success/)
20:03:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:37%20GMT	https://sigony.com/?p=28558	C:/SITE%20AMPLIO/1/sigony.com/indexc290.html	(from https://sigony.com/what-are-the-benefits-of-measuring-brand-strategy-success/)
20:03:37	2709/2709	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:37%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-benefits-of-measuring-brand-strategy-success%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedfa78	(from https://sigony.com/what-are-the-benefits-of-measuring-brand-strategy-success/)
20:03:38	63094/63094	---M--	200	added ('OK')	image/webp	etag:%226762cbdc-f676%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938362-037d8fc0-134c-481d-a440-f7509e8149ba-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938362-037d8fc0-134c-481d-a440-f7509e8149ba-1.webp	(from https://sigony.com/what-are-the-benefits-of-measuring-brand-strategy-success/)
20:03:38	8152/8152	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:38%20GMT	https://sigony.com/wp-json/wp/v2/posts/28554	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28554.json	(from https://sigony.com/what-are-the-key-metrics-for-brand-strategy-success/)
20:03:39	2484/2484	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:38%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-key-metrics-for-brand-strategy-success%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embeddf5e.json	(from https://sigony.com/what-are-the-key-metrics-for-brand-strategy-success/)
20:03:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:39%20GMT	https://sigony.com/?p=28554	C:/SITE%20AMPLIO/1/sigony.com/indexb648.html	(from https://sigony.com/what-are-the-key-metrics-for-brand-strategy-success/)
20:03:39	2679/2679	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:39%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-key-metrics-for-brand-strategy-success%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed33c9	(from https://sigony.com/what-are-the-key-metrics-for-brand-strategy-success/)
20:03:39	74788/74788	---M--	200	added ('OK')	image/webp	etag:%226762cbd6-12424%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938237-a3fb9ab4-1409-4dbd-9e7c-edb76cdb4373-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938237-a3fb9ab4-1409-4dbd-9e7c-edb76cdb4373-1.webp	(from https://sigony.com/what-are-the-key-metrics-for-brand-strategy-success/)
20:03:40	7468/7468	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:40%20GMT	https://sigony.com/wp-json/wp/v2/posts/28552	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28552.json	(from https://sigony.com/why-is-measuring-brand-strategy-success-important/)
20:03:40	2474/2474	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:03:40%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhy-is-measuring-brand-strategy-success-important%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed265b.json	(from https://sigony.com/why-is-measuring-brand-strategy-success-important/)
20:03:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:03:40%20GMT	https://sigony.com/?p=28552	C:/SITE%20AMPLIO/1/sigony.com/index2f44.html	(from https://sigony.com/why-is-measuring-brand-strategy-success-important/)
20:03:41	2669/2669	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:03:40%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhy-is-measuring-brand-strategy-success-important%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed959b	(from https://sigony.com/why-is-measuring-brand-strategy-success-important/)
20:03:41	135534/135534	---M--	200	added ('OK')	image/webp	etag:%226762cbd4-2116e%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938005-be8972ec-5a6b-400d-8b9b-ac9d807eaa96-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938005-be8972ec-5a6b-400d-8b9b-ac9d807eaa96-1.webp	(from https://sigony.com/why-is-measuring-brand-strategy-success-important/)
